"method","V2","V3","V4"
"STOREY_RANDOM","0.914655227242297","0.722612657828307","0.578078073590104"
"PC_RANDOM","0.897538464065677","0.687172230237566","0.537339855826942"
"STOREY","1.488","1.14","0.824"
"PC","1.53870088596654","1.21385315613635","0.914527489936011"
"RES_STOREY","0.93856395993855","0.73466174417795","0.533896500221931"
"PC_midp","0.933234261098319","0.741920685006732","0.566038892972848"
"STOREY_RANDOM","0.931646808648598","0.743223405668984","0.565248653337458"
"PC_RANDOM","0.932890139512872","0.71071945427837","0.534771811962448"
"STOREY","1.404","1.136","0.872"
"PC","1.47391820338037","1.22619995999154","0.947030157665514"
"RES_STOREY","0.878975438860033","0.718126430682342","0.559026762260422"
"PC_midp","0.887184540684393","0.753186004364595","0.585457218900676"
"STOREY_RANDOM","0.886776773286937","0.753985879086195","0.582919827319701"
"PC_RANDOM","0.864930414566704","0.710368056423983","0.551447226386387"
"STOREY","1.464","1.132","0.876"
"PC","1.51186192450829","1.21115271025931","0.937270353854571"
"RES_STOREY","0.925605217930585","0.708716361162025","0.553220197856343"
"PC_midp","0.916750292432593","0.73631105577096","0.575912110094966"
"STOREY_RANDOM","0.920357190633484","0.735786450979996","0.575943450107889"
"PC_RANDOM","0.917331980829667","0.70101297662261","0.534330781811177"
"STOREY","1.416","1.156","0.88"
"PC","1.50309834156959","1.22715100683488","0.940085542373165"
"RES_STOREY","0.875291158753243","0.720447498803404","0.555071606723995"
"PC_midp","0.899189578899787","0.747115016650406","0.579915928376931"
"STOREY_RANDOM","0.899849318002809","0.746898882299527","0.577338955799564"
"PC_RANDOM","0.880924699872634","0.705564080955088","0.543898777538266"
"STOREY","1.444","1.212","0.852"
"PC","1.51618394332888","1.2559736484699","0.929563462887215"
"RES_STOREY","0.910485906903305","0.764423323040706","0.544045069276312"
"PC_midp","0.917140685507796","0.76883252090192","0.571929435181466"
"STOREY_RANDOM","0.917851185667106","0.767380297392477","0.572047454286874"
"PC_RANDOM","0.908454000675433","0.728782778310589","0.534586789157357"
"STOREY","1.46","1.196","0.824"
"PC","1.50726872728849","1.25777973181031","0.918175706040767"
"RES_STOREY","0.926025837452315","0.76390673720164","0.52333036261505"
"PC_midp","0.919625060278376","0.775349710009421","0.566200634216896"
"STOREY_RANDOM","0.92024576122991","0.773215691214709","0.565860150820655"
"PC_RANDOM","0.922531094356659","0.763212687351959","0.51436556067271"
"STOREY","1.396","1.148","0.884"
"PC","1.45794869303753","1.22622461275478","0.96056454965767"
"RES_STOREY","0.868380834378258","0.723248925291671","0.55459487793108"
"PC_midp","0.871100729328249","0.750157932868205","0.590914850026882"
"STOREY_RANDOM","0.873783723233159","0.753989747042554","0.591334299253898"
"PC_RANDOM","0.852803317874158","0.711086429602374","0.540722086244992"
"STOREY","1.452","1.148","0.876"
"PC","1.51545350240308","1.23100001631881","0.935186517112977"
"RES_STOREY","0.926345797402902","0.731680082190417","0.554852338462792"
"PC_midp","0.920264181626783","0.75535412726488","0.574365434368524"
"STOREY_RANDOM","0.920086921740713","0.755497407737197","0.574442727342718"
"PC_RANDOM","0.925668278510192","0.725262712367667","0.546651898743903"
"STOREY","1.456","1.152","0.88"
"PC","1.53383100569853","1.23855917474075","0.947199241636739"
"RES_STOREY","0.917546379087991","0.728292304506362","0.565366689487386"
"PC_midp","0.926482596411064","0.760108291248001","0.59116794834732"
"STOREY_RANDOM","0.927157581834496","0.762362876489989","0.590801002793539"
"PC_RANDOM","0.924180974821896","0.72086924777028","0.54948750166599"
"STOREY","1.392","1.192","0.844"
"PC","1.47101264715883","1.2534777744947","0.907189420752971"
"RES_STOREY","0.857195952650602","0.74603034795487","0.533557323344262"
"PC_midp","0.877468741443925","0.769979473719884","0.556781920820979"
"STOREY_RANDOM","0.880896278233955","0.77058901401597","0.553461348561295"
"PC_RANDOM","0.859064919732004","0.747622196412055","0.508218255753343"
"STOREY","1.416","1.144","0.856"
"PC","1.49852345927743","1.21276356106007","0.921947530358312"
"RES_STOREY","0.899658219374911","0.718891243914356","0.546047258347992"
"PC_midp","0.913557125932747","0.738603082558078","0.568748206175801"
"STOREY_RANDOM","0.912283295059892","0.738922017637463","0.567461267142993"
"PC_RANDOM","0.905036908136296","0.711523486399146","0.529911468142039"
"STOREY","1.456","1.16","0.88"
"PC","1.5179900556478","1.23379435729209","0.949549963798885"
"RES_STOREY","0.92369978895242","0.741520288676572","0.562771148258548"
"PC_midp","0.922178223415173","0.760455305350347","0.588448335147963"
"STOREY_RANDOM","0.924498817933925","0.761293745589729","0.589508324914523"
"PC_RANDOM","0.900177810562845","0.730872344593629","0.554543758762433"
"STOREY","1.444","1.16","0.808"
"PC","1.52595683099341","1.22460400214755","0.895517954402402"
"RES_STOREY","0.910847584891453","0.731008431059315","0.507581783936305"
"PC_midp","0.924579268771318","0.747362260543182","0.548534020523241"
"STOREY_RANDOM","0.923261597708774","0.743983764828114","0.549701316470064"
"PC_RANDOM","0.89542134246115","0.715629821152909","0.511210382054849"
"STOREY","1.484","1.132","0.824"
"PC","1.54352517252769","1.21091995694382","0.903256727177562"
"RES_STOREY","0.937168396663961","0.722126310177064","0.523638007461987"
"PC_midp","0.934533763052251","0.749321951331155","0.559989453184096"
"STOREY_RANDOM","0.934130189069546","0.749949075410724","0.557471995843885"
"PC_RANDOM","0.942041353308959","0.72502418423235","0.501134830730114"
"STOREY","1.392","1.16","0.872"
"PC","1.49476430784979","1.23948263154678","0.943977159374621"
"RES_STOREY","0.855611254729277","0.734381472686942","0.573069350994525"
"PC_midp","0.899127460880619","0.751287769881419","0.590724272744677"
"STOREY_RANDOM","0.900396268853229","0.752928860673829","0.59144773123758"
"PC_RANDOM","0.865887447734542","0.721531425771942","0.554695629752183"
"STOREY","1.44","1.132","0.892"
"PC","1.49580420215314","1.20870205256194","0.961823352497208"
"RES_STOREY","0.906595453857352","0.719173620321959","0.575871572504327"
"PC_midp","0.901967299685121","0.736112619439547","0.601029918810992"
"STOREY_RANDOM","0.901203545059751","0.737109852736956","0.598779723459697"
"PC_RANDOM","0.893312007099232","0.717882526669795","0.564391326997759"
"STOREY","1.436","1.124","0.884"
"PC","1.49727973620935","1.1981169343158","0.955742986667388"
"RES_STOREY","0.893939710965999","0.707364517307587","0.564392266458523"
"PC_midp","0.903202324582258","0.719308580419793","0.588546584538529"
"STOREY_RANDOM","0.903386644620692","0.718678332049537","0.587796224514525"
"PC_RANDOM","0.878075760005399","0.70174182621325","0.550633336861349"
"STOREY","1.4","1.14","0.904"
"PC","1.47987305507178","1.19799106636121","0.966621567984307"
"RES_STOREY","0.861530201220028","0.725740135993883","0.57911324406411"
"PC_midp","0.886643519240194","0.730234640544499","0.598360703261824"
"STOREY_RANDOM","0.884420465323433","0.729738249942898","0.598882415907316"
"PC_RANDOM","0.852403823373865","0.716159379792773","0.56458106143144"
"STOREY","1.448","1.144","0.948"
"PC","1.5282566381256","1.20720071192211","0.992941640908972"
"RES_STOREY","0.924295337413743","0.72093597690638","0.61380759418589"
"PC_midp","0.934656006881396","0.732595526165657","0.621511415439675"
"STOREY_RANDOM","0.934587886780004","0.729077853427975","0.621486219923768"
"PC_RANDOM","0.940538818200174","0.700476371543437","0.587787016076082"
"STOREY","1.46","1.14","0.86"
"PC","1.51655062773342","1.20752440413895","0.91765649811275"
"RES_STOREY","0.911185904518599","0.719054166131196","0.549571935145418"
"PC_midp","0.912154828462479","0.73565549473796","0.56560289093994"
"STOREY_RANDOM","0.912282816818649","0.732664311055453","0.565306462382216"
"PC_RANDOM","0.915771238661921","0.705479197598711","0.52407465183077"
"STOREY","1.408","1.152","0.908"
"PC","1.49956854751625","1.21894182107328","0.95661529131682"
"RES_STOREY","0.887341256564132","0.73400652534473","0.589536065909032"
"PC_midp","0.910496671515925","0.753209814665285","0.598172972908538"
"STOREY_RANDOM","0.912370903458487","0.753661037190488","0.597942861565163"
"PC_RANDOM","0.880735497798423","0.730770547807652","0.573658631174858"
"STOREY","1.448","1.196","0.804"
"PC","1.51504363629991","1.25898836404603","0.883546920089025"
"RES_STOREY","0.906278625116404","0.760938655929863","0.503775195706625"
"PC_midp","0.912488316566871","0.767450139123266","0.537163132008639"
"STOREY_RANDOM","0.916328158956078","0.76760288947514","0.535865992168957"
"PC_RANDOM","0.8946209937476","0.752831187044042","0.483102538781236"
"STOREY","1.44","1.116","0.872"
"PC","1.49973358487357","1.20768427819922","0.939618111920327"
"RES_STOREY","0.907296337390689","0.712293712377823","0.553891125241223"
"PC_midp","0.912052933332847","0.742193295461391","0.580767579289163"
"STOREY_RANDOM","0.909159018939385","0.741467357830743","0.581137688887384"
"PC_RANDOM","0.895836890305432","0.71407213205463","0.543782342926579"
"STOREY","1.432","1.176","0.856"
"PC","1.48892846234877","1.24053106679308","0.924548306080924"
"RES_STOREY","0.899473947563023","0.737622844360971","0.55320372363932"
"PC_midp","0.905963145024963","0.757802016532516","0.57192734474982"
"STOREY_RANDOM","0.906773480678299","0.759074624754181","0.571076291961227"
"PC_RANDOM","0.895479094208902","0.714009287222732","0.532971326850896"
"STOREY","1.38","1.108","0.868"
"PC","1.466668287782","1.20005327687391","0.931792211876474"
"RES_STOREY","0.856600861821723","0.707201545245195","0.555022605864531"
"PC_midp","0.884671108993896","0.737358764790215","0.579229565565945"
"STOREY_RANDOM","0.883087300571494","0.735717524779711","0.578105400852739"
"PC_RANDOM","0.849429055603383","0.68758028571824","0.527639109740353"
"STOREY","1.496","1.14","0.884"
"PC","1.5523371724273","1.22519733052783","0.966317543926584"
"RES_STOREY","0.954729241955015","0.722780690092283","0.562336733779918"
"PC_midp","0.948901970843054","0.747772573403428","0.604326297642"
"STOREY_RANDOM","0.950018874113459","0.747838903063339","0.602972634310846"
"PC_RANDOM","0.96554035389926","0.719005208022398","0.544799889399909"
"STOREY","1.484","1.212","0.832"
"PC","1.54661228573964","1.24902671019774","0.91903830581928"
"RES_STOREY","0.922862147899101","0.769951681551683","0.536519876717898"
"PC_midp","0.932101953764193","0.764506741731599","0.568975555363286"
"STOREY_RANDOM","0.932336684762952","0.764858581301831","0.569192168722961"
"PC_RANDOM","0.925403589420631","0.747894452918589","0.537831412902017"
"STOREY","1.452","1.184","0.864"
"PC","1.50957601152416","1.23528500573808","0.940927431636934"
"RES_STOREY","0.904962999259689","0.75596853711447","0.558670133453179"
"PC_midp","0.909899301749387","0.757791380763607","0.584497531748343"
"STOREY_RANDOM","0.908092286725645","0.754100034535686","0.581817202035981"
"PC_RANDOM","0.886396986189322","0.757725835058566","0.54670951901909"
"STOREY","1.432","1.132","0.824"
"PC","1.49222904095791","1.2169664677203","0.92485065586474"
"RES_STOREY","0.897418996687636","0.721667276487011","0.522584884785844"
"PC_midp","0.901737781482756","0.748516095244456","0.570423369262765"
"STOREY_RANDOM","0.90343146245395","0.748502229565976","0.572243385987158"
"PC_RANDOM","0.890235024889581","0.714587710084889","0.518730033272982"
"STOREY","1.428","1.148","0.824"
"PC","1.50665691494827","1.21433088905584","0.919792192111176"
"RES_STOREY","0.898430159896978","0.736525789288497","0.520739060873973"
"PC_midp","0.915711144967954","0.749495260725385","0.571313543516584"
"STOREY_RANDOM","0.916233484059871","0.748149398450584","0.571774689164757"
"PC_RANDOM","0.893414683711453","0.737495288470286","0.497054368518391"
"STOREY","1.396","1.132","0.824"
"PC","1.48573104425415","1.21607734135285","0.910151497125938"
"RES_STOREY","0.861074184378971","0.710703454887537","0.52386486237136"
"PC_midp","0.887265927320177","0.746250410474681","0.561057563069219"
"STOREY_RANDOM","0.887456231913122","0.747897576694239","0.558922677327891"
"PC_RANDOM","0.849002949942778","0.70911939587283","0.522940530958122"
"STOREY","1.456","1.112","0.856"
"PC","1.51962008450498","1.19858118794036","0.929438793133199"
"RES_STOREY","0.934815302646925","0.685504918986189","0.556611640775055"
"PC_midp","0.940918313173449","0.718628260875869","0.579486545637554"
"STOREY_RANDOM","0.942611675438703","0.717158774666268","0.577410896305737"
"PC_RANDOM","0.935603328933943","0.680716683364083","0.553376139932439"
"STOREY","1.42","1.168","0.852"
"PC","1.51251138856677","1.2339142696202","0.930889647895983"
"RES_STOREY","0.88703651853699","0.734760281097446","0.539477766462525"
"PC_midp","0.917375403287126","0.750984069478992","0.578346489924896"
"STOREY_RANDOM","0.915512551439587","0.750466325444465","0.579122011306702"
"PC_RANDOM","0.889595612404481","0.719271017790647","0.522172026193547"
"STOREY","1.412","1.168","0.808"
"PC","1.51393755271449","1.23919309500029","0.9020347374121"
"RES_STOREY","0.885884325037789","0.737484047727307","0.506354565731444"
"PC_midp","0.912751823030676","0.755845604456427","0.550481519742396"
"STOREY_RANDOM","0.914524941331066","0.754899339104987","0.5543263764547"
"PC_RANDOM","0.890415597717401","0.728247024819962","0.492758337960063"
"STOREY","1.456","1.164","0.912"
"PC","1.49826610024533","1.24067578366768","0.961699503188929"
"RES_STOREY","0.91974772020431","0.737373599000929","0.58553704059266"
"PC_midp","0.911138195370617","0.753114875249928","0.598816043396767"
"STOREY_RANDOM","0.91038404606073","0.751459794504351","0.598209000210171"
"PC_RANDOM","0.891118200578222","0.720495685759207","0.567919114321292"
"STOREY","1.46","1.124","0.872"
"PC","1.53244443112335","1.21030697532531","0.942750467358665"
"RES_STOREY","0.915504404693548","0.706211614566461","0.554995236528585"
"PC_midp","0.920823736003767","0.733889623644326","0.582646766044076"
"STOREY_RANDOM","0.921482300699124","0.734936847003925","0.580895426543922"
"PC_RANDOM","0.908439624552338","0.690608899373091","0.541810461237009"
"STOREY","1.392","1.16","0.848"
"PC","1.47475674952519","1.24217536130225","0.936498728297951"
"RES_STOREY","0.885452522717957","0.74308623539003","0.531110394070714"
"PC_midp","0.894954245969392","0.76191912887217","0.569061686150685"
"STOREY_RANDOM","0.892304141602872","0.761143962686011","0.567874482777747"
"PC_RANDOM","0.882875880216743","0.749433318627346","0.522630968659727"
"STOREY","1.428","1.144","0.86"
"PC","1.51801923616316","1.20658463429749","0.925911419439234"
"RES_STOREY","0.891752074011263","0.726896035029957","0.550619106712202"
"PC_midp","0.922928493871578","0.732899451724775","0.568526042528328"
"STOREY_RANDOM","0.923475256642025","0.73236912895294","0.567935340842561"
"PC_RANDOM","0.909008343344261","0.701759589471653","0.527413433275393"
"STOREY","1.476","1.144","0.864"
"PC","1.54368424852352","1.22558214651404","0.924535332601986"
"RES_STOREY","0.938527360600302","0.735524744185362","0.543317432570254"
"PC_midp","0.942331146577479","0.758754867186732","0.567611016860008"
"STOREY_RANDOM","0.938929661628959","0.758099766007313","0.567355161530685"
"PC_RANDOM","0.931457457486986","0.719597990551532","0.531310443097642"
"STOREY","1.424","1.18","0.864"
"PC","1.49472597638227","1.22980224527227","0.937076115561875"
"RES_STOREY","0.884502717325116","0.754753598585415","0.542614570555922"
"PC_midp","0.896664886998533","0.757818704821235","0.582362098458207"
"STOREY_RANDOM","0.897804370909537","0.754656857611135","0.583072232877015"
"PC_RANDOM","0.879580688387737","0.720776685615269","0.547954786004088"
"STOREY","1.436","1.172","0.84"
"PC","1.51937356161061","1.23851552370011","0.932968848190166"
"RES_STOREY","0.914167369437349","0.730053050910722","0.536047469827008"
"PC_midp","0.924237690935094","0.751808433793101","0.577505784160167"
"STOREY_RANDOM","0.925219690974119","0.754265560023822","0.577334750213668"
"PC_RANDOM","0.92416433573094","0.725978114004461","0.53056664285595"
"STOREY","1.484","1.128","0.9"
"PC","1.52271927736937","1.20283128061126","0.970495106757369"
"RES_STOREY","0.948693097744223","0.711275177281324","0.575888574845914"
"PC_midp","0.928907199130131","0.736420147707474","0.603305413346836"
"STOREY_RANDOM","0.929610506542837","0.736855060272632","0.601855754919681"
"PC_RANDOM","0.928381585929649","0.691622705890649","0.566977134298548"
